,time,low,high,open,close,volume,price_change,average_price,volatitlity,product_id
15,2024-06-05,70356.49,71804.13,70541.68,71121.11,10123.1802918,579.4300000000076,71080.31,2.0575784835201403,BTC-USD
16,2024-06-04,68542.37,71108.9,68791.04,70542.32,18042.19396496,1751.2800000000134,69825.635,3.744443035745626,BTC-USD
17,2024-06-03,67568.0,70295.78,67731.14,68791.0,11884.90882705,1059.8600000000006,68931.89,4.037088562633198,BTC-USD
18,2024-06-02,67260.0,68411.0,67719.29,67735.52,2997.15241527,16.230000000010477,67835.5,1.7112696996729113,BTC-USD
19,2024-06-01,67371.28,67837.33,67473.07,67719.29,1949.57008052,246.2199999999866,67604.305,0.6917636120317188,BTC-USD
20,2024-05-31,66584.47,69024.71,68338.58,67472.41,10690.85876224,-866.1699999999983,67804.59,3.664878612084778,BTC-USD
21,2024-05-30,67092.91,69536.89,67569.44,68338.58,11841.26381893,769.1399999999994,68314.9,3.6426799791512927,BTC-USD
22,2024-05-29,67081.66,68864.11,68322.26,67569.45,8970.02059069,-752.8099999999977,67972.88500000001,2.6571346028109577,BTC-USD
23,2024-05-28,67194.59,69533.96,69366.31,68321.98,11975.93086328,-1044.3300000000017,68364.275,3.481485637459816,BTC-USD
24,2024-05-27,68210.12,70613.39,68470.8,69368.72,5384.62278063,897.9199999999983,69411.755,3.5233334877581277,BTC-USD
25,2024-05-26,68097.38,69522.0,69306.93,68473.72,2037.67329089,-833.2099999999919,68809.69,2.0920334967365783,BTC-USD
26,2024-05-25,68487.44,69605.03,68545.52,69289.67,2501.11901959,744.1499999999942,69046.235,1.631817454412074,BTC-USD
27,2024-05-24,66587.91,69278.75,67932.79,68547.8,10374.95988085,615.0100000000093,67933.33,4.041033875368661,BTC-USD
28,2024-05-23,66259.0,70066.95,69109.93,67940.45,14340.27843589,-1169.479999999996,68162.975,5.74706832279388,BTC-USD
29,2024-05-22,68887.52,70659.99,70146.89,69109.93,10889.10300904,-1036.9600000000064,69773.755,2.572991450410758,BTC-USD
30,2024-05-21,69146.01,71980.0,71432.16,70142.84,16102.06132545,-1289.320000000007,70563.005,4.098558976866497,BTC-USD
31,2024-05-20,66057.03,71560.9,66260.04,71432.17,20415.88691709,5172.130000000005,68808.965,8.331997366517985,BTC-USD
32,2024-05-19,65852.02,67701.91,66923.87,66261.62,3565.11346165,-662.25,66776.965,2.809162118337447,BTC-USD
33,2024-05-18,66624.06,67407.79,67046.34,66923.87,3880.58113972,-122.47000000000116,67015.92499999999,1.176346803241946,BTC-USD
34,2024-05-17,65113.46,67500.0,65252.17,67046.33,11710.00723895,1794.1600000000035,66306.73,3.6652022485059175,BTC-USD
35,2024-05-16,64588.5,66772.83,66244.68,65252.18,12012.70197182,-992.4999999999927,65680.66500000001,3.3819178336700833,BTC-USD
36,2024-05-15,61299.57,66480.0,61539.7,66244.69,21821.38858725,4704.990000000005,63889.785,8.451005447509665,BTC-USD
37,2024-05-14,61024.51,63103.02,62927.43,61539.84,13456.61307634,-1387.5900000000038,62063.765,3.4060248906545825,BTC-USD
38,2024-05-13,60738.51,63456.18,61453.01,62932.37,9170.80865115,1479.3600000000006,62097.345,4.474377129106391,BTC-USD
39,2024-05-12,60576.05,61843.45,60814.64,61453.02,2694.97577935,638.3799999999974,61209.75,2.0922460279268686,BTC-USD
40,2024-05-11,60450.13,61482.0,60787.99,60814.63,2338.06810837,26.639999999999418,60966.065,1.7069773050943027,BTC-USD
41,2024-05-10,60150.0,63470.0,63073.55,60787.47,11511.12990976,-2286.0800000000017,61810.0,5.519534497090607,BTC-USD
42,2024-05-09,60601.6,63424.14,61169.53,63073.57,8360.0553824,1904.0400000000009,62012.869999999995,4.657533794487276,BTC-USD
43,2024-05-08,60851.04,63013.05,62315.75,61169.53,7486.42596849,-1146.2200000000012,61932.045,3.5529548878704493,BTC-USD
44,2024-05-07,62252.64,64415.06,63161.35,62315.76,8994.93773002,-845.5899999999965,63333.85,3.4736197533148765,BTC-USD
45,2024-05-06,62704.48,65523.44,64023.45,63164.06,11241.77217344,-859.3899999999994,64113.96000000001,4.495627744620478,BTC-USD
46,2024-05-05,62908.34,64636.75,63902.88,64023.45,4474.5195919,120.56999999999971,63772.545,2.7475053387198,BTC-USD
47,2024-05-04,62565.82,64546.0,62913.03,63902.88,6414.57464352,989.8499999999985,63555.91,3.1649549226718365,BTC-USD
48,2024-05-03,58821.05,63365.72,59070.3,62913.03,15954.29032707,3842.729999999996,61093.385,7.726264662055502,BTC-USD
49,2024-05-02,56903.79,59641.03,58267.81,59071.89,13593.00905888,804.0800000000017,58272.41,4.810294709719683,BTC-USD
50,2024-05-01,56500.0,60785.49,60621.2,58265.59,26611.9312734,-2355.6100000000006,58642.744999999995,7.584938053097341,BTC-USD
51,2024-04-30,59040.3,64727.81,63845.01,60622.1,21106.65540758,-3222.9100000000035,61884.055,9.63326744613424,BTC-USD
52,2024-04-29,61741.01,64200.0,63109.76,63844.85,10712.13554316,735.0899999999965,62970.505000000005,3.982749877269578,BTC-USD
53,2024-04-28,62743.81,64333.33,63422.34,63108.94,4415.96831554,-313.3999999999942,63538.57,2.533349504915312,BTC-USD
54,2024-04-27,62389.0,63900.0,63742.39,63422.0,5312.16741262,-320.3899999999994,63144.5,2.4219012967029445,BTC-USD
55,2024-04-26,63287.76,64810.0,64484.44,63742.39,10151.96247701,-742.0500000000029,64048.880000000005,2.405267622048873,BTC-USD
56,2024-04-25,62747.18,65287.69,64255.77,64484.49,13256.29877715,228.72000000000116,64017.435,4.048803468139926,BTC-USD
57,2024-04-24,63542.56,67077.97,66418.0,64255.78,15083.5524347,-2162.220000000001,65310.265,5.563845712228156,BTC-USD
58,2024-04-23,65823.66,67225.66,66856.07,66418.0,8840.16749844,-438.070000000007,66524.66,2.1299332185417823,BTC-USD
59,2024-04-22,64520.0,67272.73,64952.92,66859.17,10977.05178637,1906.25,65896.36499999999,4.266475511469305,BTC-USD
60,2024-04-21,64250.0,65725.81,64960.82,64952.92,4487.48723219,-7.900000000001455,64987.905,2.296980544747078,BTC-USD
61,2024-04-20,63121.15,65463.08,63841.96,64968.87,5157.40726514,1126.9100000000035,64292.115000000005,3.7102144051557997,BTC-USD
62,2024-04-19,59573.32,65498.99,63514.84,63848.37,22838.07934159,333.5300000000061,62536.155,9.946852047191593,BTC-USD
63,2024-04-18,60816.07,64210.0,61275.73,63513.85,15249.84211445,2238.1199999999953,62513.035,5.580646694204345,BTC-USD
64,2024-04-17,59648.33,64524.14,63814.94,61279.36,21812.15297865,-2535.5800000000017,62086.235,8.174260704365063,BTC-USD
65,2024-04-16,61645.09,64400.0,63454.0,63814.94,17710.28213211,360.9400000000023,63022.545,4.468985283337251,BTC-USD
66,2024-04-15,62315.08,66928.82,65764.56,63452.18,21672.73701332,-2312.3799999999974,64621.950000000004,7.403890037531855,BTC-USD
67,2024-04-14,62150.0,65890.91,64021.36,65777.05,21604.05147827,1755.6900000000023,64020.455,6.01916331456155,BTC-USD
68,2024-04-13,60822.01,69100.0,67148.62,64008.1,27548.47240557,-3140.519999999997,64961.005000000005,13.610188153926511,BTC-USD
69,2024-04-12,65110.31,71265.74,70020.71,67148.61,23509.75554216,-2872.100000000006,68188.025,9.453848399738856,BTC-USD
70,2024-04-11,69530.0,71305.86,70638.4,70020.73,11001.16448135,-617.6699999999983,70417.93,2.554091758952971,BTC-USD
71,2024-04-10,67463.07,71159.6,69115.79,70634.04,16655.987797,1518.25,69311.335,5.479338547741747,BTC-USD
72,2024-04-09,68200.0,71761.37,71616.31,69117.01,15143.52341376,-2499.300000000003,69980.685,5.221950146627559,BTC-USD
73,2024-04-08,69037.33,72777.0,69350.36,71622.53,16648.69284289,2272.1699999999983,70907.16500000001,5.416880983085525,BTC-USD
74,2024-04-07,68846.23,70312.0,68919.57,69350.34,5766.41938443,430.7699999999895,69579.11499999999,2.1290490416105636,BTC-USD
75,2024-04-06,67469.19,69685.0,67856.51,68919.89,3985.44167764,1063.3800000000047,68577.095,3.2841805274377793,BTC-USD
76,2024-04-05,66000.0,68783.99,68528.46,67856.51,15515.82134206,-671.9500000000116,67391.995,4.218166666666675,BTC-USD
77,2024-04-04,65073.95,69367.19,65984.18,68525.23,18624.08140025,2541.050000000003,67220.57,6.597478714600859,BTC-USD
78,2024-04-03,64500.0,66944.06,65472.0,65987.92,14506.55934744,515.9199999999983,65722.03,3.7892403100775156,BTC-USD
79,2024-04-02,64521.61,69711.0,69681.85,65465.14,23496.58634089,-4216.710000000006,67116.305,8.042871217875684,BTC-USD
80,2024-04-01,68055.15,71313.8,71291.5,69681.82,13916.60016523,-1609.679999999993,69684.475,4.7882489422182,BTC-USD
81,2024-03-31,69587.86,71399.91,69623.86,71291.28,4424.66955382,1667.4199999999983,70493.88500000001,2.603974313910505,BTC-USD
82,2024-03-30,69569.03,70363.25,69903.74,69626.87,3262.62331859,-276.8700000000099,69966.14,1.14162868161307,BTC-USD
83,2024-03-29,69036.95,70941.7,70804.06,69903.75,7365.03204354,-900.3099999999977,69989.325,2.759029765944179,BTC-USD
84,2024-03-28,68841.01,71635.99,69436.83,70801.18,15224.17928189,1364.3499999999913,70238.5,4.060050833071756,BTC-USD
85,2024-03-27,68369.62,71789.85,69994.9,69435.96,18703.73738295,-558.9399999999878,70079.735,5.0025581537531005,BTC-USD
86,2024-03-26,69269.69,71582.96,69895.6,69992.4,15697.73440865,96.79999999998836,70426.32500000001,3.339512563142702,BTC-USD
87,2024-03-25,66381.84,71269.92,67212.69,69890.36,22228.13803338,2677.6699999999983,68825.88,7.363580159875053,BTC-USD
88,2024-03-24,63785.57,67637.6,63998.87,67205.24,6535.8276512,3206.3700000000026,65711.585,6.039030457829265,BTC-USD
89,2024-03-23,63013.19,66029.09,63814.56,63998.86,7395.08270425,184.3000000000029,64521.14,4.786140806393065,BTC-USD
90,2024-03-22,62258.36,66651.1,65478.98,63814.56,17807.65930238,-1664.4200000000055,64454.73,7.055662886076673,BTC-USD
91,2024-03-21,64525.0,68234.56,67855.88,65484.7,18523.96247162,-2371.1800000000076,66379.78,5.749027508717548,BTC-USD
92,2024-03-20,60771.14,68150.0,61902.57,67858.8,38590.78345488,5956.230000000003,64460.57,12.14204637266966,BTC-USD
93,2024-03-19,61506.0,68136.39,67609.39,61906.27,40111.97553957,-5703.120000000003,64821.195,10.780070237050044,BTC-USD
94,2024-03-18,66562.65,68933.71,68354.29,67613.04,20057.37580028,-741.25,67748.18,3.5621478411692027,BTC-USD
95,2024-03-17,64505.0,68877.82,65254.22,68343.64,12631.85084112,3089.4199999999983,66691.41,6.779040384466331,BTC-USD
96,2024-03-16,64774.05,70050.0,69514.87,65254.22,16532.825303,-4260.649999999994,67412.025,8.145159983048762,BTC-USD
97,2024-03-15,65565.7,72414.96,71364.58,69506.88,40195.84231178,-1857.699999999997,68990.33,10.446407191565116,BTC-USD
98,2024-03-14,68454.47,73835.57,73135.04,71364.58,34226.602618,-1770.4599999999919,71145.02,7.860845318063241,BTC-USD
99,2024-03-13,71337.3,73709.99,71473.43,73135.04,21455.92195688,1661.6100000000006,72523.645,3.3260159832233662,BTC-USD
100,2024-03-12,68603.0,73027.63,72110.98,71475.93,29420.19277654,-635.0500000000029,70815.315,6.449615906009948,BTC-USD
101,2024-03-11,67112.21,72943.98,69032.8,72110.98,32332.72583229,3078.179999999993,70028.095,8.689581225234559,BTC-USD
102,2024-03-10,68221.13,70000.0,68480.01,69032.12,12163.05713369,552.1100000000006,69110.565,2.6075059149562536,BTC-USD
103,2024-03-09,68047.62,68700.41,68289.16,68480.0,9005.50992187,190.8399999999965,68374.015,0.9593134925218665,BTC-USD
104,2024-03-08,66157.09,70199.0,66938.21,68289.16,33749.52797544,1350.949999999997,68178.045,6.109564371709825,BTC-USD
105,2024-03-07,65599.63,68098.09,66115.48,66938.21,22228.36739914,822.7300000000105,66848.86,3.8086495304927657,BTC-USD
106,2024-03-06,62832.39,67654.06,63802.15,66122.28,34655.98799427,2320.1299999999974,65243.225,7.67386056777404,BTC-USD
107,2024-03-05,59224.68,69324.58,68356.7,63800.78,65575.09537327,-4555.919999999998,64274.630000000005,17.053532412501006,BTC-USD
108,2024-03-04,62300.0,68602.98,63155.74,68360.14,40600.36656889,5204.4000000000015,65451.49,10.11714285714285,BTC-USD
109,2024-03-03,61388.0,63260.0,62045.78,63154.49,7314.17629968,1108.7099999999991,62324.0,3.0494559197237243,BTC-USD
110,2024-03-02,61623.39,62500.0,62439.74,62045.78,6882.38410251,-393.9599999999991,62061.695,1.4225280368379614,BTC-USD
111,2024-03-01,60788.33,63267.18,61179.03,62436.72,24696.65692545,1257.6900000000023,62027.755000000005,4.077838624617584,BTC-USD
112,2024-02-29,60355.61,63675.48,62520.06,61179.03,36825.89535085,-1341.0299999999988,62015.545,5.500516024939525,BTC-USD
113,2024-02-28,56723.48,64100.0,57077.08,62518.9,48265.6721171,5441.82,60411.740000000005,13.004350226749128,BTC-USD
114,2024-02-27,54490.8,57646.81,54530.32,57077.07,28791.48651731,2546.75,56068.805,5.791821738715516,BTC-USD
115,2024-02-26,50901.23,54980.0,51730.96,54533.48,22422.38763854,2802.520000000004,52940.615000000005,8.013106952425309,BTC-USD
116,2024-02-25,51275.01,51967.82,51568.63,51731.0,3617.40106809,162.37000000000262,51621.415,1.3511650217133018,BTC-USD
117,2024-02-24,50576.55,51696.19,50746.98,51570.65,3448.96576791,823.6699999999983,51136.37,2.213753211715705,BTC-USD
118,2024-02-23,50513.01,51512.68,51260.29,50747.05,11679.16625824,-513.239999999998,51012.845,1.9790347080880712,BTC-USD
119,2024-02-22,50905.65,52076.0,51851.46,51258.7,13104.51408087,-592.760000000002,51490.825,2.299057177346716,BTC-USD
120,2024-02-21,50628.6,52394.91,52277.53,51851.67,13735.03407249,-425.8600000000006,51511.755000000005,3.488759317855925,BTC-USD
121,2024-02-20,50764.01,53000.0,51787.05,52277.52,15888.87599974,490.4699999999939,51882.005000000005,4.4046756747546105,BTC-USD
122,2024-02-19,51687.98,52501.01,52153.63,51787.05,6009.01451962,-366.57999999999447,52094.495,1.5729575812403556,BTC-USD
123,2024-02-18,51174.38,52400.0,51666.23,52153.62,3997.17143898,487.3899999999994,51787.19,2.394987491787888,BTC-USD
124,2024-02-17,50642.36,52214.05,52162.65,51666.22,5387.3486576,-496.4300000000003,51428.205,3.1035086042593636,BTC-USD
125,2024-02-16,51597.87,52608.2,51935.23,52162.64,13816.27351282,227.40999999999622,52103.035,1.9580847038840836,BTC-USD
126,2024-02-15,51353.49,52890.0,51858.51,51934.29,18465.04404385,75.77999999999884,52121.744999999995,2.9920264426040024,BTC-USD
127,2024-02-14,49253.92,52111.0,49724.55,51858.59,20249.94369733,2134.0399999999936,50682.46,5.800715963318254,BTC-USD
128,2024-02-13,48327.81,50423.42,49942.49,49725.36,20471.56790372,-217.12999999999738,49375.615,4.336240355190936,BTC-USD
129,2024-02-12,47715.67,50363.42,48321.14,49941.81,18545.08725852,1620.6699999999983,49039.545,5.549015658797204,BTC-USD
130,2024-02-11,47590.3,48614.0,47767.06,48316.3,5243.1260706,549.2400000000052,48102.15,2.1510686001138826,BTC-USD
131,2024-02-10,46889.53,48179.43,47157.01,47767.06,5663.309891,610.0499999999956,47534.479999999996,2.7509339505002535,BTC-USD
132,2024-02-09,45252.93,48230.02,45304.83,47160.41,22108.85067543,1855.5800000000017,46741.475,6.5787784348991245,BTC-USD
133,2024-02-08,44335.0,45637.38,44345.94,45305.2,19283.80580787,959.2599999999948,44986.19,2.937588812450654,BTC-USD
134,2024-02-07,42760.44,44430.0,43097.16,44343.61,12440.36853251,1246.449999999997,43595.22,3.9044500009822105,BTC-USD
135,2024-02-06,42516.07,43372.79,42658.3,43095.79,7940.36830921,437.48999999999796,42944.43,2.0150498388021307,BTC-USD
136,2024-02-05,42235.0,43520.0,42571.91,42657.67,8756.87806894,85.75999999999476,42877.5,3.042500295963064,BTC-USD
137,2024-02-04,42228.01,43100.0,43007.82,42568.55,2643.251649,-439.2699999999968,42664.005000000005,2.064956411632937,BTC-USD
138,2024-02-03,42863.58,43358.13,43183.62,43010.67,2254.45335539,-172.95000000000437,43110.854999999996,1.1537767027392383,BTC-USD
139,2024-02-02,42527.58,43700.0,43080.38,43181.66,12202.24125895,101.28000000000611,43113.79,2.756846263060344,BTC-USD
140,2024-02-01,41846.04,43276.19,42545.47,43078.81,11526.63383073,533.3399999999965,42561.115000000005,3.4176471656577334,BTC-USD
141,2024-01-31,42265.77,43741.94,42937.72,42548.08,15320.62044085,-389.6399999999994,43003.854999999996,3.4925898664569597,BTC-USD
142,2024-01-30,42680.2,43872.99,43303.3,42942.78,16384.61219735,-360.5200000000041,43276.595,2.794715113799844,BTC-USD
143,2024-01-29,41787.35,43326.77,42034.57,43306.18,12529.09255982,1271.6100000000006,42557.06,3.6839378424331723,BTC-USD
144,2024-01-28,41617.53,42839.07,42126.55,42034.59,4298.44263812,-91.9600000000064,42228.3,2.9351573723861097,BTC-USD
145,2024-01-27,41383.94,42199.99,41814.96,42126.55,3774.45056434,311.5900000000038,41791.965,1.9719002105647638,BTC-USD
146,2024-01-26,39805.95,42243.14,39941.66,41813.33,19359.37921096,1871.6699999999983,41024.545,6.122677639900574,BTC-USD
147,2024-01-25,39503.0,40282.87,40079.87,39941.66,12978.7331205,-138.20999999999913,39892.935,1.974204490798174,BTC-USD
148,2024-01-24,39382.15,40527.26,39878.3,40077.78,17438.97734668,199.47999999999593,39954.705,2.907687873821009,BTC-USD
149,2024-01-23,38501.0,40144.49,39524.27,39878.3,21966.56334645,354.0300000000061,39322.744999999995,4.2686943196280565,BTC-USD
150,2024-01-22,39372.44,41658.0,41553.92,39524.27,26539.34338688,-2029.6500000000015,40515.22,5.804974240864923,BTC-USD
151,2024-01-21,41472.49,41858.59,41666.67,41554.05,3138.26294449,-112.61999999999534,41665.53999999999,0.9309785836345938,BTC-USD
152,2024-01-20,41418.55,41846.15,41623.94,41666.67,4836.63124969,42.729999999995925,41632.350000000006,1.0323876620499717,BTC-USD
153,2024-01-19,40236.49,42159.52,41290.57,41621.24,22745.55271173,330.66999999999825,41198.005,4.779318474350021,BTC-USD
154,2024-01-18,40600.05,42877.22,42737.68,41292.71,25097.42399202,-1444.9700000000012,41738.635,5.6087861960761085,BTC-USD
155,2024-01-17,42160.0,43185.47,43130.35,42739.49,16381.8407159,-390.8600000000006,42672.735,2.4323292220113877,BTC-USD
156,2024-01-16,42028.02,43569.23,42481.69,43130.46,18180.4405406,648.7699999999968,42798.625,3.6671011387165193,BTC-USD
157,2024-01-15,41680.0,43331.91,41698.13,42490.16,10869.45830576,792.0300000000061,42505.955,3.9633157389635403,BTC-USD
158,2024-01-14,41680.73,43064.13,42839.32,41696.66,7834.26155365,-1142.6599999999962,42372.43,3.3190397577009665,BTC-USD
159,2024-01-13,42427.0,43250.0,42775.1,42839.33,10998.76404264,64.2300000000032,42838.5,1.939802484267094,BTC-USD
160,2024-01-12,41444.97,46522.2,46344.96,42773.03,46862.43347199,-3571.9300000000003,43983.585,12.250533659452511,BTC-USD
161,2024-01-11,45555.55,49102.29,46678.54,46342.66,38150.89478822,-335.8799999999974,47328.92,7.785527778722895,BTC-USD
162,2024-01-10,44320.01,47732.5,46120.79,46666.11,36534.39765866,545.3199999999997,46026.255000000005,7.699659815058702,BTC-USD
163,2024-01-09,44701.54,47901.0,46995.09,46124.08,26305.56366042,-871.0099999999948,46301.270000000004,7.1573820499249,BTC-USD
164,2024-01-08,43200.44,47330.0,43954.52,46995.1,26447.17326625,3040.5800000000017,45265.22,9.559069305775584,BTC-USD
165,2024-01-07,43629.7,44510.01,43992.79,43950.1,5931.34650683,-42.69000000000233,44069.854999999996,2.0176852006775317,BTC-USD
166,2024-01-06,43436.5,44260.95,44187.76,43993.14,5691.43460343,-194.62000000000262,43848.725,1.8980580847904345,BTC-USD
167,2024-01-05,42450.0,44443.37,44198.35,44186.59,18073.09561495,-11.760000000002037,43446.685,4.695806831566554,BTC-USD
168,2024-01-04,42650.0,44800.0,42860.58,44193.29,18193.81684353,1332.7099999999991,43725.0,5.041031652989449,BTC-USD
169,2024-01-03,40625.68,45519.32,44972.83,42862.44,32281.85234351,-2110.3899999999994,43072.5,12.045681450747407,BTC-USD
170,2024-01-02,44195.13,45925.82,44220.78,44972.8,29583.38407747,752.0200000000041,45060.475,3.9160197062436573,BTC-USD
171,2024-01-01,42175.65,44240.8,42288.58,44220.78,7977.72851143,1932.199999999997,43208.225000000006,4.896545755667077,BTC-USD
172,2023-12-31,41964.68,42850.0,42139.32,42288.06,11397.57303743,148.73999999999796,42407.34,2.1096789013999384,BTC-USD
173,2023-12-30,41518.19,42593.73,42064.22,42141.03,11609.82377015,76.80999999999767,42055.96000000001,2.5905271882035343,BTC-USD
174,2023-12-29,41300.0,43137.1,42581.23,42063.45,16756.43323881,-517.7800000000061,42218.55,4.448184019370457,BTC-USD
175,2023-12-28,42265.08,43830.34,43469.06,42581.23,13583.91599843,-887.8299999999945,43047.71,3.7034355548362727,BTC-USD
176,2024-06-20,3483.5,3624.28,3559.24,3510.73,108383.66568546,-48.50999999999976,3553.8900000000003,4.041337735036607,ETH-USD
177,2024-06-19,3464.44,3585.77,3482.1,3559.14,103693.89596402,77.03999999999996,3525.105,3.502153306162033,ETH-USD
178,2024-06-18,3351.0,3515.87,3509.81,3482.06,129044.70825538,-27.75,3433.435,4.920023873470603,ETH-USD
179,2024-06-17,3463.38,3640.0,3622.53,3509.81,111781.88622712,-112.72000000000025,3551.69,5.099642545721228,ETH-USD
180,2024-06-16,3538.74,3651.51,3566.82,3622.1,44147.59671264,55.279999999999745,3595.125,3.186727479272296,ETH-USD
181,2024-06-15,3470.96,3591.87,3479.53,3566.69,56700.50673905,87.15999999999985,3531.415,3.4834743125821057,ETH-USD
182,2024-06-14,3360.62,3529.83,3467.9,3479.53,102617.12125958,11.63000000000011,3445.225,5.035082812100149,ETH-USD
183,2024-06-13,3425.87,3560.6,3559.14,3467.65,108846.17560996,-91.48999999999978,3493.2349999999997,3.9327236585159393,ETH-USD
184,2024-06-12,3461.52,3657.05,3497.27,3559.14,98483.84286884,61.86999999999989,3559.285,5.6486745707088275,ETH-USD
185,2024-06-11,3381.0,3671.47,3665.86,3497.31,137575.16363517,-168.55000000000018,3526.2349999999997,8.59124519372966,ETH-USD
186,2024-06-10,3643.02,3712.6,3706.4,3665.86,43724.86169828,-40.539999999999964,3677.81,1.9099538295150704,ETH-USD
187,2024-06-09,3666.2,3721.16,3680.89,3706.26,19656.41005708,25.370000000000346,3693.68,1.4990998854399662,ETH-USD
188,2024-06-08,3658.0,3707.99,3676.31,3680.84,28751.32754441,4.5300000000002,3682.995,1.3665937670858335,ETH-USD
189,2024-06-07,3575.23,3839.71,3812.04,3676.35,110370.11489481,-135.69000000000005,3707.4700000000003,7.397566030716905,ETH-USD
190,2024-06-06,3758.19,3879.15,3866.42,3812.09,53756.6117727,-54.32999999999993,3818.67,3.218570641718488,ETH-USD
191,2024-06-05,3777.25,3888.9,3810.24,3866.57,67943.79281961,56.33000000000038,3833.075,2.955854126679465,ETH-USD
192,2024-06-04,3730.56,3832.56,3766.12,3810.29,57771.03645715,44.17000000000007,3781.56,2.734173957797221,ETH-USD
193,2024-06-03,3757.32,3850.06,3778.88,3766.09,66419.59243831,-12.789999999999964,3803.69,2.4682486453110135,ETH-USD
194,2024-06-02,3750.59,3835.0,3812.49,3778.88,44725.20926266,-33.60999999999967,3792.795,2.2505792421992235,ETH-USD
195,2024-06-01,3748.31,3829.99,3758.44,3812.48,33739.89750423,54.039999999999964,3789.1499999999996,2.179115388001522,ETH-USD
196,2024-05-31,3720.52,3846.0,3746.64,3758.44,83743.90660225,11.800000000000182,3783.26,3.3726468343134837,ETH-USD
197,2024-05-30,3700.4,3824.07,3762.07,3746.86,96742.8620579,-15.210000000000036,3762.235,3.342071127445683,ETH-USD
198,2024-05-29,3740.75,3884.24,3840.18,3762.11,108846.32940744,-78.06999999999971,3812.495,3.8358617924213,ETH-USD
199,2024-05-28,3769.47,3926.6,3890.72,3839.98,100613.04720901,-50.73999999999978,3848.035,4.168490530498985,ETH-USD
200,2024-05-27,3821.01,3973.9,3823.55,3890.72,71151.44619506,67.16999999999962,3897.455,4.00129808610812,ETH-USD
201,2024-05-26,3731.03,3882.82,3749.23,3823.83,57883.65812154,74.59999999999991,3806.925,4.068313575607807,ETH-USD
202,2024-05-25,3707.41,3777.78,3726.87,3749.06,33301.97878165,22.190000000000055,3742.5950000000003,1.898090580755847,ETH-USD
203,2024-05-24,3627.53,3827.99,3780.42,3727.03,112184.8378011,-53.38999999999987,3727.76,5.526074215788693,ETH-USD
204,2024-05-23,3521.24,3947.0,3736.02,3780.83,309961.25314343,44.809999999999945,3734.12,12.091195147164074,ETH-USD
205,2024-05-22,3653.11,3813.25,3789.41,3735.99,152993.45828385,-53.42000000000007,3733.1800000000003,4.383662139930084,ETH-USD
206,2024-05-21,3625.58,3841.24,3661.5,3789.37,253191.48042776,127.86999999999989,3733.41,5.948289652965866,ETH-USD
207,2024-05-20,3048.58,3695.0,3070.83,3661.52,280881.20562155,590.69,3371.79,21.20397037309174,ETH-USD
208,2024-05-19,3053.74,3137.64,3123.76,3070.9,36279.72976482,-52.86000000000013,3095.6899999999996,2.7474506670508982,ETH-USD
209,2024-05-18,3085.07,3148.0,3093.2,3123.99,35887.59340775,30.789999999999964,3116.535,2.0398240558561014,ETH-USD
210,2024-05-17,2932.68,3122.08,2944.86,3093.39,80378.06214215,148.52999999999975,3027.38,6.458256611699882,ETH-USD
211,2024-05-16,2923.73,3041.71,3033.23,2945.11,79847.19015756,-88.11999999999989,2982.7200000000003,4.035256333519169,ETH-USD
